GENE	TREATMENT	SAMPLE	COUNT5PRIME	COUNT3PRIME
HWER_05953	Salt20	Salt20_1	100.91668585	80.11845470
HWER_05953	Salt20	Salt20_2	114.20470555	100.56022409
HWER_05954	Salt0	Salt0_1	1.26086014	14.79964902
HWER_05954	Salt0	Salt0_2	1.44365779	17.94871795
HWER_05954	Salt10	Salt10_1	33.41075576	36.05216622
HWER_05954	Salt10	Salt10_2	21.60967185	37.66837607
HWER_05954	Salt20	Salt20_1	27.95793268	40.49169747
HWER_05954	Salt20	Salt20_2	23.20811744	45.08547009
HWER_05955	Salt0	Salt0_1	0.00000000	0.89604150
HWER_05955	Salt0	Salt0_2	0.18344281	2.10071602
HWER_05955	Salt10	Salt10_1	12.38973536	10.37155841
HWER_05955	Salt10	Salt10_2	9.55452196	10.19948320
HWER_05955	Salt20	Salt20_1	7.68807763	8.98657159
HWER_05955	Salt20	Salt20_2	6.84293097	9.73145072
HWER_05956	Salt0	Salt0_1	0.57860803	7.32081040
HWER_05956	Salt0	Salt0_2	2.87642438	5.12703657
HWER_05956	Salt10	Salt10_1	16.05447276	18.14204838
HWER_05956	Salt10	Salt10_2	14.51207729	18.94527363
HWER_05956	Salt20	Salt20_1	13.56415614	16.75262133
HWER_05956	Salt20	Salt20_2	13.69478951	19.92270789
HWER_05957	Salt0	Salt0_1	3.35187338	22.83469529
HWER_05957	Salt0	Salt0_2	1.39843964	18.19830458
HWER_05957	Salt10	Salt10_1	31.96542225	13.93122500
HWER_05957	Salt10	Salt10_2	26.16712580	18.76243094
HWER_05957	Salt20	Salt20_1	20.57605386	16.08152016
HWER_05957	Salt20	Salt20_2	27.61380034	21.30196001
HWER_05958	Salt0	Salt0_1	0.00000000	2.15476137
HWER_05958	Salt0	Salt0_2	0.00000000	1.04686876
HWER_05958	Salt10	Salt10_1	1.18431200	2.45648254
HWER_05958	Salt10	Salt10_2	0.77813277	2.32230523
HWER_05958	Salt20	Salt20_1	0.87244086	1.90002174
HWER_05958	Salt20	Salt20_2	0.84626502	2.13447172
HWER_05959	Salt0	Salt0_1	17.09307682	21.39728684
HWER_05959	Salt0	Salt0_2	13.14136632	14.70811535
HWER_05959	Salt10	Salt10_1	46.29918314	23.92903910
HWER_05959	Salt10	Salt10_2	41.91922845	21.69499699
HWER_05959	Salt20	Salt20_1	37.53605257	15.87347565
HWER_05959	Salt20	Salt20_2	39.12641006	18.59446310
HWER_05960	Salt0	Salt0_1	0.69723986	211.53917841
HWER_05960	Salt0	Salt0_2	2.68762015	101.41632989
HWER_05960	Salt10	Salt10_1	64.60247871	47.24475997
HWER_05960	Salt10	Salt10_2	49.69519152	53.96732026
HWER_05960	Salt20	Salt20_1	53.33654110	46.11432674
HWER_05960	Salt20	Salt20_2	48.61596228	68.94841270
HWER_05961	Salt0	Salt0_1	0.00000000	12.27099896
HWER_05961	Salt0	Salt0_2	4.36205016	0.00000000
HWER_05961	Salt10	Salt10_1	0.00000000	4.31034483
HWER_05961	Salt10	Salt10_2	0.00000000	0.60606061
HWER_05961	Salt20	Salt20_1	0.21793614	0.20802996
HWER_05961	Salt20	Salt20_2	0.70861678	0.94696970
HWER_05962	Salt0	Salt0_1	0.89395330	7.38089913
HWER_05962	Salt0	Salt0_2	2.12974706	9.39427599
HWER_05962	Salt10	Salt10_1	4.59409794	4.08348457
HWER_05962	Salt10	Salt10_2	5.11598746	3.68214654
HWER_05962	Salt20	Salt20_1	2.73308322	3.10305984
HWER_05962	Salt20	Salt20_2	3.23742350	4.63474864
HWER_05963	Salt0	Salt0_1	1.47911157	37.46931703
HWER_05963	Salt0	Salt0_2	0.30663460	23.11012336
HWER_05963	Salt10	Salt10_1	17.20492819	11.29419467
HWER_05963	Salt10	Salt10_2	14.80479211	17.55836850
HWER_05963	Salt20	Salt20_1	8.85820581	7.73397445
HWER_05963	Salt20	Salt20_2	8.39373804	12.11196504
HWER_05964	Salt0	Salt0_1	0.17016383	8.28039327
HWER_05964	Salt0	Salt0_2	0.00000000	6.28266692
HWER_05964	Salt10	Salt10_1	3.19284802	3.11783830
HWER_05964	Salt10	Salt10_2	2.16049383	3.94435858
HWER_05964	Salt20	Salt20_1	3.13232760	5.80393932
HWER_05964	Salt20	Salt20_2	2.25970018	5.84658129
HWER_05965	Salt0	Salt0_1	36.85288096	329.82768384
HWER_05965	Salt0	Salt0_2	34.26958961	177.71642033
HWER_05965	Salt10	Salt10_1	437.77630416	446.69845928
HWER_05965	Salt10	Salt10_2	334.23361823	340.47092199
HWER_05965	Salt20	Salt20_1	251.58911772	210.58474122
HWER_05965	Salt20	Salt20_2	275.60286935	309.44782168
HWER_05966	Salt0	Salt0_1	1.23142067	26.42153474
HWER_05966	Salt0	Salt0_2	2.14694656	17.45749480
HWER_05966	Salt10	Salt10_1	27.91927900	26.69474922
HWER_05966	Salt10	Salt10_2	20.33333333	26.18181818
HWER_05966	Salt20	Salt20_1	16.73340961	22.74027460
HWER_05966	Salt20	Salt20_2	21.49283009	28.56128247
HWER_05967	Salt0	Salt0_1	0.42842607	260.42161061
HWER_05967	Salt0	Salt0_2	0.36555209	189.67270859
HWER_05967	Salt10	Salt10_1	28.22972317	55.25463075
HWER_05967	Salt10	Salt10_2	21.44976526	71.48387097
HWER_05967	Salt20	Salt20_1	19.88268282	45.02841958
HWER_05967	Salt20	Salt20_2	20.28001341	74.81383156
HWER_05968	Salt0	Salt0_1	3.11662407	29.10286713
HWER_05968	Salt0	Salt0_2	0.93855588	17.40251702
HWER_05968	Salt10	Salt10_1	35.26003392	4.54333644
HWER_05968	Salt10	Salt10_2	29.27504554	4.55495495
HWER_05968	Salt20	Salt20_1	24.84025459	3.24076937
HWER_05968	Salt20	Salt20_2	22.79306531	3.23359073
HWER_05969	Salt0	Salt0_1	0.30648112	15.22842640
HWER_05969	Salt0	Salt0_2	0.30765089	6.87797884
HWER_05969	Salt10	Salt10_1	19.15226266	13.06231402
HWER_05969	Salt10	Salt10_2	11.51301427	12.25719120
HWER_05969	Salt20	Salt20_1	13.00947034	11.91209098
HWER_05969	Salt20	Salt20_2	12.89432650	15.63633067
HWER_05970	Salt0	Salt0_1	5.93880138	204.49817060
HWER_05970	Salt0	Salt0_2	10.66884769	116.88031110
HWER_05970	Salt10	Salt10_1	53.73563218	61.15810020
HWER_05970	Salt10	Salt10_2	51.54285714	63.91194969
HWER_05970	Salt20	Salt20_1	48.12030075	51.55217823
HWER_05970	Salt20	Salt20_2	59.80725624	78.15307727
HWER_05971	Salt0	Salt0_1	1.76054186	0.38626350
HWER_05971	Salt0	Salt0_2	2.66316487	0.16963528
HWER_05971	Salt10	Salt10_1	0.80385852	2.02517789
HWER_05971	Salt10	Salt10_2	1.18327974	2.46349206
HWER_05971	Salt20	Salt20_1	0.89767267	3.79935346
HWER_05971	Salt20	Salt20_2	0.77514929	5.38548753
HWER_05972	Salt0	Salt0_1	0.32003170	0.71914376
HWER_05972	Salt0	Salt0_2	0.00000000	0.49149861
HWER_05972	Salt10	Salt10_1	0.00000000	0.06938181
HWER_05972	Salt10	Salt10_2	0.17100868	0.18779343
HWER_05972	Salt20	Salt20_1	0.11464577	0.16575425
HWER_05972	Salt20	Salt20_2	0.09542895	0.38924020
HWER_05973	Salt0	Salt0_1	8.67219839	49.87918860
HWER_05973	Salt0	Salt0_2	11.05554093	17.56101230
HWER_05973	Salt10	Salt10_1	36.43621539	4.92610837
HWER_05973	Salt10	Salt10_2	38.16091954	7.96059113
HWER_05973	Salt20	Salt20_1	31.77734441	6.58317458
HWER_05973	Salt20	Salt20_2	38.55852686	9.99882712
HWER_05974	Salt0	Salt0_1	2.12927757	61.10112954
HWER_05974	Salt0	Salt0_2	4.13601666	23.86544753
HWER_05974	Salt10	Salt10_1	23.38557994	12.72577997
HWER_05974	Salt10	Salt10_2	21.61454545	14.79853480
HWER_05974	Salt20	Salt20_1	23.50738506	13.88085599
HWER_05974	Salt20	Salt20_2	23.84199134	19.33978720
HWER_05975	Salt0	Salt0_1	0.10968119	0.78459774
HWER_05975	Salt0	Salt0_2	0.66059894	0.29080334
HWER_05975	Salt10	Salt10_1	0.91180371	0.71154899
HWER_05975	Salt10	Salt10_2	1.80341880	0.55026455
HWER_05975	Salt20	Salt20_1	1.29818694	0.77730558
HWER_05975	Salt20	Salt20_2	0.89667277	0.75585790
HWER_05976	Salt0	Salt0_1	7.96102662	7.98479087
HWER_05976	Salt0	Salt0_2	5.72519084	11.83206107
HWER_05976	Salt10	Salt10_1	37.87715517	35.88362069
HWER_05976	Salt10	Salt10_2	30.63333333	38.76666667
HWER_05976	Salt20	Salt20_1	27.04519451	29.39073227
HWER_05976	Salt20	Salt20_2	26.41369048	34.20758929
HWER_05977	Salt0	Salt0_1	1.84269694	11.13869045
HWER_05977	Salt0	Salt0_2	1.18023826	15.94356943
HWER_05977	Salt10	Salt10_1	6.85913824	42.32400075
HWER_05977	Salt10	Salt10_2	6.79927667	35.68414708
HWER_05977	Salt20	Salt20_1	5.83048154	24.64195712
HWER_05977	Salt20	Salt20_2	5.52721088	25.90308275
HWER_05978	Salt0	Salt0_1	20.12806197	829.70906139
HWER_05978	Salt0	Salt0_2	29.64045518	610.61554736
HWER_05978	Salt10	Salt10_1	78.22715037	69.61126178
HWER_05978	Salt10	Salt10_2	61.46220570	65.27840200
HWER_05978	Salt20	Salt20_1	41.79391423	38.68733877
HWER_05978	Salt20	Salt20_2	42.10922287	50.75129303
HWER_05979	Salt0	Salt0_1	3.99239544	43.51601345
HWER_05979	Salt0	Salt0_2	1.49036714	27.81855549
HWER_05979	Salt10	Salt10_1	46.10016420	42.33670424
HWER_05979	Salt10	Salt10_2	31.50476190	42.76282051
HWER_05979	Salt20	Salt20_1	21.97886019	30.40837881
HWER_05979	Salt20	Salt20_2	19.87670068	33.03142170
HWER_05980	Salt0	Salt0_1	1.44169835	35.94444802
HWER_05980	Salt0	Salt0_2	1.87659033	16.77125113
HWER_05980	Salt10	Salt10_1	19.79166667	18.99473992
HWER_05980	Salt10	Salt10_2	14.14444444	14.50847458
HWER_05980	Salt20	Salt20_1	13.74904653	13.23546523
HWER_05980	Salt20	Salt20_2	16.60466270	16.87348668
HWER_05981	Salt0	Salt0_1	0.37125279	12.68105617
HWER_05981	Salt0	Salt0_2	0.21295417	6.98792030
HWER_05981	Salt10	Salt10_1	15.25270090	18.19205494
HWER_05981	Salt10	Salt10_2	9.82832618	14.27551749
HWER_05981	Salt20	Salt20_1	12.29363294	15.59445117
HWER_05981	Salt20	Salt20_2	9.96959943	17.03821250
HWER_05982	Salt0	Salt0_1	0.33063316	2.68476498
HWER_05982	Salt0	Salt0_2	0.40103994	1.39538701
HWER_05982	Salt10	Salt10_1	7.87106447	1.01965146
HWER_05982	Salt10	Salt10_2	8.69565217	2.20788530
HWER_05982	Salt20	Salt20_1	7.00593639	2.64921303
HWER_05982	Salt20	Salt20_2	7.32185990	2.26147807
HWER_05983	Salt0	Salt0_1	0.67257336	25.40574226
HWER_05983	Salt0	Salt0_2	0.00000000	17.20730358
HWER_05983	Salt10	Salt10_1	11.83311646	15.88991727
HWER_05983	Salt10	Salt10_2	11.01886792	16.93745051
HWER_05983	Salt20	Salt20_1	5.48335564	7.45745392
HWER_05983	Salt20	Salt20_2	5.34871968	9.77689175
HWER_05984	Salt0	Salt0_1	0.00000000	33.92931713
HWER_05984	Salt0	Salt0_2	0.06618718	15.29475356
HWER_05984	Salt10	Salt10_1	4.83356588	8.03518039
HWER_05984	Salt10	Salt10_2	2.70134875	9.50674374
HWER_05984	Salt20	Salt20_1	5.64476660	13.62746525
HWER_05984	Salt20	Salt20_2	4.18042940	20.60968896
HWER_05985	Salt0	Salt0_1	4.50487684	99.99586709
HWER_05985	Salt0	Salt0_2	5.39329572	71.19150348
HWER_05985	Salt10	Salt10_1	78.24212894	103.91679160
HWER_05985	Salt10	Salt10_2	73.97101449	99.71014493
HWER_05985	Salt20	Salt20_1	82.44204557	92.82658442
HWER_05985	Salt20	Salt20_2	80.74534161	112.39971532
HWER_05986	Salt0	Salt0_1	0.18363291	25.39535085
HWER_05986	Salt0	Salt0_2	0.20602012	10.09498612
HWER_05986	Salt10	Salt10_1	14.27801724	17.85364420
HWER_05986	Salt10	Salt10_2	10.90151515	20.25757576
HWER_05986	Salt20	Salt20_1	12.67682546	16.63589557
HWER_05986	Salt20	Salt20_2	11.63419913	17.83177760
HWER_05987	Salt0	Salt0_1	0.38581226	2.15088839
HWER_05987	Salt0	Salt0_2	0.48920189	1.66792870
HWER_05987	Salt10	Salt10_1	6.61801943	3.60543589
HWER_05987	Salt10	Salt10_2	5.92434357	3.18856122
HWER_05987	Salt20	Salt20_1	8.93640033	3.94169361
HWER_05987	Salt20	Salt20_2	7.63716702	4.66775182
HWER_05988	Salt0	Salt0_1	0.30451171	54.10875836
HWER_05988	Salt0	Salt0_2	0.30980470	35.25187549
HWER_05988	Salt10	Salt10_1	8.44342439	18.57907253
HWER_05988	Salt10	Salt10_2	5.53535354	25.37931034
HWER_05988	Salt20	Salt20_1	5.95609577	20.62948789
HWER_05988	Salt20	Salt20_2	4.48361163	30.48029557
HWER_05989	Salt0	Salt0_1	5.01744346	1.05169485
HWER_05989	Salt0	Salt0_2	3.65940033	0.24362514
HWER_05989	Salt10	Salt10_1	25.86206897	1.10051357
HWER_05989	Salt10	Salt10_2	22.68041237	2.18439716
HWER_05989	Salt20	Salt20_1	22.12838236	1.09547690
HWER_05989	Salt20	Salt20_2	24.82204222	1.39311044
HWER_05990	Salt0	Salt0_1	2.82420256	20.38071718
HWER_05990	Salt0	Salt0_2	3.19088879	10.05129967
HWER_05990	Salt10	Salt10_1	9.89577558	16.85330968
HWER_05990	Salt10	Salt10_2	12.57020364	18.75241158
HWER_05990	Salt20	Salt20_1	14.76745127	12.88381025
HWER_05990	Salt20	Salt20_2	14.10580309	20.01990507
HWER_05991	Salt0	Salt0_1	0.35010300	31.83494679
HWER_05991	Salt0	Salt0_2	0.01634601	30.67329225
HWER_05991	Salt10	Salt10_1	6.31322454	13.45713653
HWER_05991	Salt10	Salt10_2	5.80728051	19.66024268
HWER_05991	Salt20	Salt20_1	4.62565967	14.27388413
HWER_05991	Salt20	Salt20_2	4.70964617	18.07382482
HWER_05992	Salt0	Salt0_1	0.97138575	16.97149677
HWER_05992	Salt0	Salt0_2	0.23680838	12.09115730
HWER_05992	Salt10	Salt10_1	36.77951170	21.74049836
HWER_05992	Salt10	Salt10_2	31.64963504	28.61313869
HWER_05992	Salt20	Salt20_1	24.50349931	19.16684762
HWER_05992	Salt20	Salt20_2	23.87469586	24.73279458
HWER_05993	Salt0	Salt0_1	22.44453468	150.91254753
HWER_05993	Salt0	Salt0_2	24.67946343	75.15267176
HWER_05993	Salt10	Salt10_1	126.96685638	119.39655172
HWER_05993	Salt10	Salt10_2	83.31391586	88.29333333
HWER_05993	Salt20	Salt20_1	107.41818667	100.77803204
HWER_05993	Salt20	Salt20_2	149.12736939	157.85714286
HWER_05994	Salt0	Salt0_1	0.49061695	5.02882375
HWER_05994	Salt0	Salt0_2	0.21546417	4.04764836
HWER_05994	Salt10	Salt10_1	3.05895439	1.33829255
HWER_05994	Salt10	Salt10_2	2.48387097	1.45161290
HWER_05994	Salt20	Salt20_1	1.01037130	1.39791098
HWER_05994	Salt20	Salt20_2	0.85205453	1.81811636
HWER_05995	Salt0	Salt0_1	23.50133484	181.17466224
HWER_05995	Salt0	Salt0_2	25.39792107	122.70586325
HWER_05995	Salt10	Salt10_1	95.10271460	85.97762289
HWER_05995	Salt10	Salt10_2	87.73049645	77.85815603
HWER_05995	Salt20	Salt20_1	81.84429622	64.53576123
HWER_05995	Salt20	Salt20_2	102.66274063	91.81864235
HWER_05996	Salt0	Salt0_1	0.03029706	2.86289421
HWER_05996	Salt0	Salt0_2	0.42577780	1.45187846
HWER_05996	Salt10	Salt10_1	20.19508174	18.76267748
HWER_05996	Salt10	Salt10_2	15.10756972	10.87581699
HWER_05996	Salt20	Salt20_1	13.31971884	11.09166779
HWER_05996	Salt20	Salt20_2	17.78599886	18.31232493
HWER_05997	Salt0	Salt0_1	0.38590318	0.02270019
HWER_05997	Salt0	Salt0_2	0.00000000	0.00000000
HWER_05997	Salt10	Salt10_1	1.13226969	1.08080288
HWER_05997	Salt10	Salt10_2	1.25771144	1.02686567
HWER_05997	Salt20	Salt20_1	0.73773011	0.43034257
HWER_05997	Salt20	Salt20_2	0.47974414	0.40867093
HWER_05998	Salt0	Salt0_1	0.53365353	10.58968715
HWER_05998	Salt0	Salt0_2	0.50220972	7.86795232
HWER_05998	Salt10	Salt10_1	5.59588627	4.38596491
HWER_05998	Salt10	Salt10_2	6.52631579	4.02339181
HWER_05998	Salt20	Salt20_1	4.73724357	3.31205588
HWER_05998	Salt20	Salt20_2	3.96825397	3.42000835
HWER_05999	Salt0	Salt0_1	1.91340611	6.02232307
HWER_05999	Salt0	Salt0_2	2.27776410	4.59246491
HWER_05999	Salt10	Salt10_1	2.36373749	1.27919911
HWER_05999	Salt10	Salt10_2	2.52903226	1.29892473
HWER_05999	Salt20	Salt20_1	3.92706872	2.93053813
HWER_05999	Salt20	Salt20_2	2.84178187	2.05453149
HWER_06000	Salt0	Salt0_1	0.00000000	1.41227594
HWER_06000	Salt0	Salt0_2	0.00000000	1.62738025
HWER_06000	Salt10	Salt10_1	0.11367942	0.87154225
HWER_06000	Salt10	Salt10_2	0.02344322	0.40439560
HWER_06000	Salt20	Salt20_1	0.06035155	0.34702140
HWER_06000	Salt20	Salt20_2	0.03924647	0.46441654
HWER_06001	Salt0	Salt0_1	0.26043023	38.45548709
HWER_06001	Salt0	Salt0_2	1.13719544	16.60963411
HWER_06001	Salt10	Salt10_1	4.36939065	6.33174792
HWER_06001	Salt10	Salt10_2	4.00913242	6.72183908
HWER_06001	Salt20	Salt20_1	2.51559512	4.39517084
HWER_06001	Salt20	Salt20_2	2.79272668	5.67528736
HWER_06002	Salt0	Salt0_1	0.02185219	4.17164584
HWER_06002	Salt0	Salt0_2	0.39484075	0.64340240
HWER_06002	Salt10	Salt10_1	0.94133967	1.08374384
HWER_06002	Salt10	Salt10_2	1.10344828	1.49333333
HWER_06002	Salt20	Salt20_1	1.80173071	2.02680615
HWER_06002	Salt20	Salt20_2	1.83873837	1.93027211
HWER_06003	Salt0	Salt0_1	0.38382651	17.09815698
HWER_06003	Salt0	Salt0_2	1.10771305	9.72431565
HWER_06003	Salt10	Salt10_1	1.98520614	2.88271469
HWER_06003	Salt10	Salt10_2	2.19558360	2.53078556
HWER_06003	Salt20	Salt20_1	3.93419428	3.42520661
HWER_06003	Salt20	Salt20_2	3.53011867	5.05194116
HWER_06004	Salt0	Salt0_1	1.36282486	140.64337883
HWER_06004	Salt0	Salt0_2	1.21754357	83.50266352
HWER_06004	Salt10	Salt10_1	43.78321592	74.48523939
HWER_06004	Salt10	Salt10_2	34.36081243	73.61151079
HWER_06004	Salt20	Salt20_1	62.08016535	105.19730669
HWER_06004	Salt20	Salt20_2	61.15591398	135.53442960
HWER_06005	Salt0	Salt0_1	9.29446557	21.77670239
HWER_06005	Salt0	Salt0_2	0.00000000	6.59264400
HWER_06005	Salt10	Salt10_1	7.66283525	13.71473354
HWER_06005	Salt10	Salt10_2	4.88888889	16.60606061
HWER_06005	Salt20	Salt20_1	1.39842360	2.91241939
HWER_06005	Salt20	Salt20_2	1.15740741	2.29978355
HWER_06006	Salt0	Salt0_1	6.22863991	2.08077602
HWER_06006	Salt0	Salt0_2	5.09400897	0.58604316
HWER_06006	Salt10	Salt10_1	19.15336106	1.25576975
HWER_06006	Salt10	Salt10_2	19.69390402	1.11286089
HWER_06006	Salt20	Salt20_1	18.25321212	1.09911890
HWER_06006	Salt20	Salt20_2	19.54789698	1.39435696
HWER_06007	Salt0	Salt0_1	0.00000000	0.00000000
HWER_06007	Salt0	Salt0_2	0.00000000	0.13658507
HWER_06007	Salt10	Salt10_1	0.29135532	0.44560225
HWER_06007	Salt10	Salt10_2	0.22266402	0.48774023
HWER_06007	Salt20	Salt20_1	0.50497928	0.83708277
HWER_06007	Salt20	Salt20_2	0.47335037	0.73960996
HWER_06008	Salt0	Salt0_1	0.06574550	2.44819256
HWER_06008	Salt0	Salt0_2	1.08894120	0.69593963
HWER_06008	Salt10	Salt10_1	12.32236907	1.12977699
HWER_06008	Salt10	Salt10_2	10.02113353	1.23076923
HWER_06008	Salt20	Salt20_1	6.81223168	0.93228240
HWER_06008	Salt20	Salt20_2	6.14965006	1.33123050
HWER_06009	Salt0	Salt0_1	0.41410985	8.37631292
HWER_06009	Salt0	Salt0_2	0.23303857	5.08905852
HWER_06009	Salt10	Salt10_1	1.62171390	2.09115739
HWER_06009	Salt10	Salt10_2	1.11771177	2.43784378
HWER_06009	Salt20	Salt20_1	0.77410487	1.61240380
HWER_06009	Salt20	Salt20_2	0.91839541	1.78276756
HWER_06010	Salt0	Salt0_1	0.81895291	2.33348732
HWER_06010	Salt0	Salt0_2	0.07046389	2.12836793
HWER_06010	Salt10	Salt10_1	0.76923077	2.20216994
HWER_06010	Salt10	Salt10_2	0.62358974	3.25649013
HWER_06010	Salt20	Salt20_1	1.35187467	2.91565973
HWER_06010	Salt20	Salt20_2	1.65750916	4.67289720
HWER_06011	Salt0	Salt0_1	79.03992395	16.55576679
HWER_06011	Salt0	Salt0_2	50.92239186	8.14249364
HWER_06011	Salt10	Salt10_1	46.73132184	3.10704023
HWER_06011	Salt10	Salt10_2	41.11111111	5.16666667
HWER_06011	Salt20	Salt20_1	39.20671243	6.08790999
HWER_06011	Salt20	Salt20_2	52.83978175	8.17212302
HWER_06012	Salt0	Salt0_1	1.23688671	34.97182647
HWER_06012	Salt0	Salt0_2	0.27591281	21.52119930
HWER_06012	Salt10	Salt10_1	15.39260490	14.93560449
HWER_06012	Salt10	Salt10_2	12.65863454	17.76706827
HWER_06012	Salt20	Salt20_1	17.70009098	22.78955639
HWER_06012	Salt20	Salt20_2	14.02753873	24.59839357
HWER_06013	Salt0	Salt0_1	1.06805656	2.94572348
HWER_06013	Salt0	Salt0_2	0.00000000	3.01988088
HWER_06013	Salt10	Salt10_1	1.45292522	2.17885563
HWER_06013	Salt10	Salt10_2	0.67415730	2.69597070
HWER_06013	Salt20	Salt20_1	6.06792996	14.81127568
HWER_06013	Salt20	Salt20_2	9.51377742	17.87349555
HWER_06014	Salt0	Salt0_1	49.57224335	6.04690545
HWER_06014	Salt0	Salt0_2	40.91125954	2.18102508
HWER_06014	Salt10	Salt10_1	58.54885057	0.72442770
HWER_06014	Salt10	Salt10_2	62.48333333	0.87955182
HWER_06014	Salt20	Salt20_1	68.90732265	0.37978578
HWER_06014	Salt20	Salt20_2	77.41195437	0.41266507
HWER_06015	Salt0	Salt0_1	33.99946945	6.16231808
HWER_06015	Salt0	Salt0_2	18.72891887	4.25550583
HWER_06015	Salt10	Salt10_1	2.80673617	6.14347998
HWER_06015	Salt10	Salt10_2	7.41085271	4.56704981
HWER_06015	Salt20	Salt20_1	2.92693311	2.39354007
HWER_06015	Salt20	Salt20_2	4.18743079	2.73672687
HWER_06016	Salt0	Salt0_1	3.04182510	29.33542734
HWER_06016	Salt0	Salt0_2	1.96647859	29.67972121
HWER_06016	Salt10	Salt10_1	58.86431784	79.68515742
HWER_06016	Salt10	Salt10_2	52.78840580	76.12173913
HWER_06016	Salt20	Salt20_1	30.90737240	37.41916227
HWER_06016	Salt20	Salt20_2	32.43400621	49.25595238
HWER_06017	Salt0	Salt0_1	0.00000000	0.42247571
HWER_06017	Salt0	Salt0_2	0.00000000	0.06058403
HWER_06017	Salt10	Salt10_1	1.58620690	2.49726327
HWER_06017	Salt10	Salt10_2	0.85333333	2.34920635
HWER_06017	Salt20	Salt20_1	1.82151030	2.27016817
HWER_06017	Salt20	Salt20_2	1.40476190	2.63369237
HWER_06018	Salt0	Salt0_1	0.57152304	14.95343034
HWER_06018	Salt0	Salt0_2	0.12327533	10.99407755
HWER_06018	Salt10	Salt10_1	9.50953095	9.21114785
HWER_06018	Salt10	Salt10_2	6.57888199	9.90286426
HWER_06018	Salt20	Salt20_1	8.20955982	10.54968354
HWER_06018	Salt20	Salt20_2	6.68811003	14.69934175
HWER_06019	Salt0	Salt0_1	0.09539774	92.77158424
HWER_06019	Salt0	Salt0_2	0.08208159	29.95397998
HWER_06019	Salt10	Salt10_1	1.79211470	8.35852199
HWER_06019	Salt10	Salt10_2	1.28554361	9.84615385
HWER_06019	Salt20	Salt20_1	1.26719323	7.67961749
HWER_06019	Salt20	Salt20_2	1.42942482	9.81770168
HWER_06020	Salt0	Salt0_1	0.27087493	0.73236554
HWER_06020	Salt0	Salt0_2	0.42296924	1.66166489
HWER_06020	Salt10	Salt10_1	26.02129015	21.99526886
HWER_06020	Salt10	Salt10_2	17.29463500	22.83905013
HWER_06020	Salt20	Salt20_1	13.59714532	17.32851114
HWER_06020	Salt20	Salt20_2	11.78697072	15.27358965
HWER_06021	Salt0	Salt0_1	0.02318464	10.32962810
HWER_06021	Salt0	Salt0_2	0.26764104	6.92049612
HWER_06021	Salt10	Salt10_1	2.29972666	17.00374927
HWER_06021	Salt10	Salt10_2	1.92276423	18.52373660
HWER_06021	Salt20	Salt20_1	0.95230786	11.88319357
HWER_06021	Salt20	Salt20_2	1.48809524	17.62925691
HWER_06022	Salt0	Salt0_1	0.45017903	6.26543809
HWER_06022	Salt0	Salt0_2	0.00000000	3.97698780
HWER_06022	Salt10	Salt10_1	6.45374034	9.61175434
HWER_06022	Salt10	Salt10_2	6.48451730	8.86618005
HWER_06022	Salt20	Salt20_1	5.09351307	9.50408392
HWER_06022	Salt20	Salt20_2	5.04705525	10.20485749
HWER_06023	Salt0	Salt0_1	0.16483879	0.26374206
HWER_06023	Salt0	Salt0_2	0.24268632	0.19856153
HWER_06023	Salt10	Salt10_1	0.64779749	0.47339047
HWER_06023	Salt10	Salt10_2	0.31599229	0.32369942
HWER_06023	Salt20	Salt20_1	0.07936403	0.13888705
HWER_06023	Salt20	Salt20_2	0.17203413	0.12902560
HWER_06024	Salt0	Salt0_1	0.00000000	1.49664267
HWER_06024	Salt0	Salt0_2	0.00000000	0.66996914
HWER_06024	Salt10	Salt10_1	3.87239535	1.21515040
HWER_06024	Salt10	Salt10_2	4.06417112	2.10638298
HWER_06024	Salt20	Salt20_1	6.52846951	3.29860266
HWER_06024	Salt20	Salt20_2	7.84632035	5.20041793
HWER_06025	Salt0	Salt0_1	0.91940410	2.82410110
HWER_06025	Salt0	Salt0_2	0.89162808	0.09502391
HWER_06025	Salt10	Salt10_1	0.21198417	0.85849192
HWER_06025	Salt10	Salt10_2	0.83060109	0.60857538
HWER_06025	Salt20	Salt20_1	0.70337998	0.50324259
HWER_06025	Salt20	Salt20_2	0.47570258	0.33343213
HWER_06026	Salt0	Salt0_1	0.25545043	7.55581554
HWER_06026	Salt0	Salt0_2	0.00000000	2.58367587
HWER_06026	Salt10	Salt10_1	3.31907690	1.37046861
HWER_06026	Salt10	Salt10_2	2.89405685	1.64102564
HWER_06026	Salt20	Salt20_1	1.56694399	0.75104148
HWER_06026	Salt20	Salt20_2	1.75341454	0.93101343
HWER_06027	Salt0	Salt0_1	10.33440577	2.32914618
HWER_06027	Salt0	Salt0_2	8.63182619	2.09823748
HWER_06027	Salt10	Salt10_1	18.08134394	0.99295902
HWER_06027	Salt10	Salt10_2	15.97264957	0.54450262
HWER_06027	Salt20	Salt20_1	21.12304172	0.53913523
HWER_06027	Salt20	Salt20_2	22.39010989	0.40513588
HWER_06028	Salt0	Salt0_1	0.82148054	0.07041262
HWER_06028	Salt0	Salt0_2	0.98953916	0.04712091
HWER_06028	Salt10	Salt10_1	0.37249894	0.26607067
HWER_06028	Salt10	Salt10_2	0.88888889	0.42798354
